order_id,order_date,customer_id,region,city,channel,payment_method,product_id,product_name,category,quantity,unit_price,discount,revenue,cost,profit
500194,2023-01-09,10593,North,Jaipur,Online,Cash,1010,Water Purifier,Home Appliances,1,10845.47,0.09,9869.38,8903.89,965.49
500195,2023-01-09,10577,East,Bhubaneswar,Retail Store,Net Banking,1014,Phone Case,Accessories,1,2341.06,0.1,2106.95,1533.03,573.92
500196,2023-01-10,10821,West,Pune,Retail Store,Net Banking,1001,Smartphone,Electronics,1,24824.81,0.11,22094.08,19830.38,2263.7
500197,2023-01-10,10536,West,Surat,Online,Credit Card,1015,Keyboard,Accessories,1,1776.97,0.02,1741.43,1087.99,653.44
500198,2023-01-10,10988,North,Delhi,Online,Cash,1002,Laptop,Electronics,1,12383.14,0.04,11887.81,9730.65,2157.16
500199,2023-01-10,10777,North,Jaipur,Online,UPI,1012,Bluetooth Speaker,Accessories,2,1006.14,0.13,1750.68,1347.34,403.34
500200,2023-01-10,10882,North,Jaipur,Distributor,UPI,1009,Vacuum Cleaner,Home Appliances,1,10309.05,0.05,9793.6,7379.01,2414.59
500201,2023-01-10,10123,North,Lucknow,Online,Credit Card,1004,Smartwatch,Electronics,1,14259.91,0.12,12548.72,11423.71,1125.01
500202,2023-01-10,10091,West,Pune,Online,Net Banking,1005,Tablet,Electronics,1,15431.85,0.06,14505.94,11848.71,2657.23
500203,2023-01-10,10660,South,Chennai,Retail Store,Debit Card,1008,Microwave,Home Appliances,1,11910.33,0.06,11195.71,9082.52,2113.19
500204,2023-01-10,10172,West,Pune,Online,Credit Card,1010,Water Purifier,Home Appliances,1,14805.71,0.05,14065.42,11575.24,2490.18
500205,2023-01-10,10545,North,Delhi,Online,Credit Card,1014,Phone Case,Accessories,2,2717.94,0.06,5109.73,3357.5,1752.23
500206,2023-01-10,10553,South,Kochi,Retail Store,Net Banking,1005,Tablet,Electronics,1,32083.32,0.09,29195.82,24736.6,4459.22
500207,2023-01-10,10231,West,Mumbai,Online,Debit Card,1010,Water Purifier,Home Appliances,1,11406.59,0.05,10836.26,9364.14,1472.12
500208,2023-01-10,10855,South,Chennai,Online,Credit Card,1003,Earbuds,Electronics,1,14434.05,0.06,13568.01,12061.39,1506.62
500209,2023-01-11,10663,West,Ahmedabad,Retail Store,UPI,1006,Mixer Grinder,Home Appliances,1,12710.88,0.05,12075.34,9016.73,3058.61
500210,2023-01-11,10539,North,Lucknow,Retail Store,Credit Card,1009,Vacuum Cleaner,Home Appliances,2,9057.25,0.0,18114.5,14504.36,3610.14
500211,2023-01-11,10359,South,Bengaluru,Online,Debit Card,1015,Keyboard,Accessories,1,1530.97,0.11,1362.56,924.36,438.2
500212,2023-01-11,10216,East,Bhubaneswar,Retail Store,UPI,1003,Earbuds,Electronics,1,18970.31,0.03,18401.2,13829.42,4571.78
500213,2023-01-11,10159,South,Bengaluru,Retail Store,UPI,1014,Phone Case,Accessories,2,1956.16,0.02,3834.07,2427.64,1406.43
500214,2023-01-11,10984,West,Surat,Retail Store,UPI,1015,Keyboard,Accessories,2,1502.58,0.08,2764.75,2006.48,758.27
500215,2023-01-11,10121,North,Lucknow,Online,UPI,1003,Earbuds,Electronics,1,26473.29,0.06,24884.89,21283.35,3601.54
500216,2023-01-11,10301,West,Ahmedabad,Retail Store,UPI,1002,Laptop,Electronics,1,39902.63,0.1,35912.37,29876.62,6035.75
500217,2023-01-11,10859,East,Patna,Online,UPI,1005,Tablet,Electronics,1,32873.59,0.03,31887.38,24819.99,7067.39
500218,2023-01-11,10277,North,Jaipur,Online,Debit Card,1005,Tablet,Electronics,1,16627.32,0.07,15463.41,12711.75,2751.66
500219,2023-01-11,10135,East,Kolkata,Retail Store,Credit Card,1014,Phone Case,Accessories,1,2097.6,0.03,2034.67,1589.74,444.93
500220,2023-01-11,10472,South,Kochi,Retail Store,Debit Card,1014,Phone Case,Accessories,4,1786.81,0.1,6432.52,4537.88,1894.64
500221,2023-01-11,10931,East,Guwahati,Retail Store,Credit Card,1002,Laptop,Electronics,1,18090.43,0.14,15557.77,14291.99,1265.78
500222,2023-01-11,11014,North,Jaipur,Retail Store,Net Banking,1003,Earbuds,Electronics,1,30416.83,0.13,26462.64,24890.53,1572.11
500223,2023-01-11,10821,South,Chennai,Distributor,Credit Card,1010,Water Purifier,Home Appliances,2,17180.89,0.05,32643.69,28011.92,4631.77
500224,2023-01-11,10582,East,Kolkata,Online,UPI,1002,Laptop,Electronics,1,22086.64,0.01,21865.77,17057.57,4808.2
500225,2023-01-11,10535,South,Bengaluru,Retail Store,UPI,1005,Tablet,Electronics,1,30139.83,0.02,29537.03,21907.57,7629.46
500226,2023-01-11,10663,East,Bhubaneswar,Retail Store,UPI,1003,Earbuds,Electronics,1,32631.92,0.0,32631.92,24127.06,8504.86
500227,2023-01-11,10112,South,Bengaluru,Distributor,UPI,1009,Vacuum Cleaner,Home Appliances,1,12244.69,0.14,10530.43,9165.76,1364.67
500228,2023-01-11,10160,South,Bengaluru,Online,UPI,1007,Air Purifier,Home Appliances,1,13853.01,0.1,12467.71,11018.27,1449.44
500229,2023-01-11,10836,South,Kochi,Online,UPI,1005,Tablet,Electronics,1,30950.66,0.11,27546.09,26108.14,1437.95
500230,2023-01-11,10562,North,Delhi,Distributor,UPI,1006,Mixer Grinder,Home Appliances,2,14153.97,0.15,24061.75,21973.82,2087.93
500231,2023-01-11,10703,West,Pune,Retail Store,UPI,1013,Charging Cable,Accessories,1,1585.21,0.0,1585.21,1088.35,496.86
500232,2023-01-11,10724,South,Bengaluru,Retail Store,UPI,1007,Air Purifier,Home Appliances,1,11177.31,0.02,10953.76,9164.74,1789.02
500233,2023-01-12,10840,South,Kochi,Online,UPI,1007,Air Purifier,Home Appliances,1,8792.25,0.0,8792.25,7120.16,1672.09
500234,2023-01-12,11093,South,Kochi,Online,Credit Card,1014,Phone Case,Accessories,3,831.27,0.11,2219.49,1637.76,581.73
500235,2023-01-12,10164,West,Pune,Retail Store,Credit Card,1006,Mixer Grinder,Home Appliances,2,15479.37,0.05,29410.8,24841.38,4569.42
500236,2023-01-12,10444,West,Pune,Online,Debit Card,1008,Microwave,Home Appliances,4,10328.16,0.02,40486.39,30576.76,9909.63
500237,2023-01-12,10572,North,Jaipur,Retail Store,Credit Card,1008,Microwave,Home Appliances,5,12791.68,0.04,61400.06,49303.2,12096.86
500238,2023-01-12,10841,West,Pune,Online,Debit Card,1011,Power Bank,Accessories,4,3304.24,0.12,11630.92,8468.2,3162.72
500239,2023-01-12,10570,North,Jaipur,Retail Store,UPI,1010,Water Purifier,Home Appliances,2,16897.96,0.06,31768.16,24933.82,6834.34
500240,2023-01-12,11091,South,Kochi,Retail Store,Credit Card,1002,Laptop,Electronics,1,30897.15,0.05,29352.29,24434.4,4917.89
500241,2023-01-12,10679,West,Pune,Online,UPI,1009,Vacuum Cleaner,Home Appliances,4,9077.89,0.09,33043.52,26624.16,6419.36
500242,2023-01-12,10226,West,Pune,Retail Store,Credit Card,1011,Power Bank,Accessories,1,1838.92,0.04,1765.36,1196.84,568.52
500243,2023-01-13,10163,West,Pune,Online,Credit Card,1014,Phone Case,Accessories,1,1683.63,0.04,1616.28,1038.67,577.61
500244,2023-01-13,10385,South,Kochi,Retail Store,Credit Card,1008,Microwave,Home Appliances,2,12203.57,0.11,21722.35,17586.18,4136.17
500245,2023-01-13,10612,South,Chennai,Online,Net Banking,1014,Phone Case,Accessories,1,2016.39,0.01,1996.23,1426.92,569.31
500246,2023-01-13,10813,East,Guwahati,Online,Credit Card,1009,Vacuum Cleaner,Home Appliances,2,9792.59,0.08,18018.37,15956.32,2062.05
500247,2023-01-13,11125,South,Hyderabad,Online,Cash,1003,Earbuds,Electronics,1,33041.13,0.14,28415.37,24502.45,3912.92
500248,2023-01-13,11021,West,Ahmedabad,Online,UPI,1009,Vacuum Cleaner,Home Appliances,3,15562.16,0.2,37349.18,37046.46,302.72
500249,2023-01-13,10981,East,Kolkata,Online,UPI,1005,Tablet,Electronics,1,26936.96,0.11,23973.89,20494.39,3479.5
500250,2023-01-13,10306,West,Surat,Online,UPI,1002,Laptop,Electronics,1,20811.43,0.15,17689.72,17433.66,256.06
500251,2023-01-13,10930,South,Bengaluru,Retail Store,Credit Card,1014,Phone Case,Accessories,3,2949.5,0.1,7963.65,6593.16,1370.49
500252,2023-01-13,10123,North,Delhi,Retail Store,UPI,1010,Water Purifier,Home Appliances,3,10606.15,0.08,29272.97,22996.29,6276.68
500253,2023-01-13,10226,West,Ahmedabad,Online,Debit Card,1011,Power Bank,Accessories,1,2075.83,0.17,1722.94,1359.58,363.36
500254,2023-01-13,10209,West,Mumbai,Retail Store,Cash,1014,Phone Case,Accessories,2,2210.38,0.09,4022.89,3279.84,743.05
500255,2023-01-14,10595,North,Chandigarh,Online,Credit Card,1001,Smartphone,Electronics,1,32749.56,0.06,30784.59,25907.01,4877.58
500256,2023-01-14,10283,North,Lucknow,Retail Store,Net Banking,1006,Mixer Grinder,Home Appliances,3,14128.36,0.05,40265.83,31279.68,8986.15
500257,2023-01-14,11143,North,Chandigarh,Retail Store,Credit Card,1010,Water Purifier,Home Appliances,1,13708.08,0.18,11240.63,10727.42,513.21
500258,2023-01-14,10820,East,Kolkata,Online,UPI,1011,Power Bank,Accessories,3,2051.5,0.04,5908.32,4007.13,1901.19
500259,2023-01-14,10694,South,Chennai,Retail Store,Credit Card,1009,Vacuum Cleaner,Home Appliances,6,10928.69,0.11,58359.2,48802.26,9556.94
500260,2023-01-14,11012,South,Bengaluru,Retail Store,UPI,1002,Laptop,Electronics,1,25490.37,0.13,22176.62,18563.95,3612.67
500261,2023-01-14,10405,North,Delhi,Online,Net Banking,1011,Power Bank,Accessories,1,1327.75,0.06,1248.08,878.1,369.98
500262,2023-01-14,10075,East,Patna,Online,Debit Card,1012,Bluetooth Speaker,Accessories,1,2840.94,0.13,2471.62,1771.91,699.71
500263,2023-01-14,10213,South,Bengaluru,Online,UPI,1003,Earbuds,Electronics,1,27472.45,0.07,25549.38,20740.73,4808.65
500264,2023-01-14,10752,North,Delhi,Online,Credit Card,1013,Charging Cable,Accessories,1,1882.82,0.09,1713.37,1288.86,424.51
500265,2023-01-14,11159,East,Bhubaneswar,Retail Store,UPI,1006,Mixer Grinder,Home Appliances,1,12247.32,0.0,12247.32,8581.89,3665.43
500266,2023-01-14,10381,North,Lucknow,Online,Credit Card,1004,Smartwatch,Electronics,1,14845.02,0.05,14102.77,11454.17,2648.6
500267,2023-01-14,10396,South,Kochi,Online,Credit Card,1007,Air Purifier,Home Appliances,3,11042.84,0.03,32134.66,25375.23,6759.43
500268,2023-01-14,10455,East,Bhubaneswar,Distributor,UPI,1008,Microwave,Home Appliances,1,9874.78,0.0,9874.78,7453.86,2420.92
500269,2023-01-14,10849,East,Kolkata,Retail Store,UPI,1013,Charging Cable,Accessories,1,1710.16,0.08,1573.35,1105.4,467.95
500270,2023-01-14,10331,North,Lucknow,Online,Credit Card,1011,Power Bank,Accessories,3,1467.11,0.05,4181.26,2972.7,1208.56
500271,2023-01-14,10909,North,Chandigarh,Retail Store,Credit Card,1004,Smartwatch,Electronics,1,34311.28,0.14,29507.7,28665.19,842.51
500272,2023-01-14,10386,East,Bhubaneswar,Online,UPI,1015,Keyboard,Accessories,2,2270.98,0.02,4451.12,3330.96,1120.16
500273,2023-01-14,10985,South,Kochi,Retail Store,Debit Card,1002,Laptop,Electronics,1,7833.15,0.15,6658.18,5725.81,932.37
500274,2023-01-14,10419,West,Pune,Retail Store,UPI,1015,Keyboard,Accessories,2,2513.28,0.13,4373.11,3781.02,592.09
500275,2023-01-14,11195,East,Patna,Online,Net Banking,1008,Microwave,Home Appliances,1,7770.92,0.09,7071.54,5827.81,1243.73
500276,2023-01-14,10932,West,Ahmedabad,Online,Net Banking,1011,Power Bank,Accessories,2,1953.04,0.05,3710.78,2713.34,997.44
500277,2023-01-14,10125,East,Kolkata,Retail Store,UPI,1005,Tablet,Electronics,1,34172.16,0.14,29388.06,26117.05,3271.01
500278,2023-01-14,10836,East,Kolkata,Retail Store,Credit Card,1013,Charging Cable,Accessories,1,1259.39,0.04,1209.01,979.61,229.4
500279,2023-01-14,10261,North,Lucknow,Online,Cash,1010,Water Purifier,Home Appliances,1,10690.84,0.06,10049.39,7526.61,2522.78
500280,2023-01-14,10645,West,Ahmedabad,Online,UPI,1006,Mixer Grinder,Home Appliances,1,10758.87,0.12,9467.81,8055.43,1412.38
500281,2023-01-14,10067,East,Guwahati,Online,UPI,1012,Bluetooth Speaker,Accessories,6,1354.84,0.09,7397.43,4922.7,2474.73
500282,2023-01-15,11003,North,Chandigarh,Online,UPI,1009,Vacuum Cleaner,Home Appliances,1,9636.65,0.04,9251.18,6817.87,2433.31
500283,2023-01-15,11134,North,Chandigarh,Retail Store,UPI,1003,Earbuds,Electronics,1,17490.8,0.08,16091.54,13603.04,2488.5
500284,2023-01-15,10761,West,Surat,Online,Cash,1003,Earbuds,Electronics,1,27043.03,0.11,24068.3,21472.68,2595.62
500285,2023-01-15,11140,South,Chennai,Online,UPI,1013,Charging Cable,Accessories,6,3586.61,0.0,21519.66,13794.0,7725.66
500286,2023-01-15,10976,East,Bhubaneswar,Online,Net Banking,1003,Earbuds,Electronics,1,27156.35,0.05,25798.53,19993.23,5805.3
500287,2023-01-15,10819,East,Kolkata,Retail Store,Cash,1004,Smartwatch,Electronics,1,24127.68,0.01,23886.4,20448.89,3437.51
500288,2023-01-15,10703,West,Ahmedabad,Online,Credit Card,1010,Water Purifier,Home Appliances,2,20020.53,0.12,35236.13,30325.46,4910.67
500289,2023-01-15,10902,South,Bengaluru,Retail Store,Net Banking,1010,Water Purifier,Home Appliances,2,5401.17,0.0,10802.34,8407.2,2395.14
500290,2023-01-15,10836,West,Surat,Distributor,UPI,1015,Keyboard,Accessories,1,1386.06,0.03,1344.48,909.45,435.03
500291,2023-01-15,10695,South,Bengaluru,Online,Debit Card,1013,Charging Cable,Accessories,3,3343.85,0.09,9128.71,7182.63,1946.08
500292,2023-01-15,11088,South,Bengaluru,Online,Cash,1006,Mixer Grinder,Home Appliances,1,14859.38,0.1,13373.44,10970.68,2402.76
500293,2023-01-15,11150,South,Hyderabad,Retail Store,UPI,1001,Smartphone,Electronics,1,30602.87,0.11,27236.55,24653.98,2582.57
500294,2023-01-15,10413,West,Ahmedabad,Retail Store,UPI,1003,Earbuds,Electronics,1,19258.31,0.07,17910.23,14886.3,3023.93
500295,2023-01-15,10321,North,Chandigarh,Online,UPI,1011,Power Bank,Accessories,2,863.83,0.08,1589.45,1060.5,528.95
500296,2023-01-15,11050,North,Delhi,Retail Store,UPI,1006,Mixer Grinder,Home Appliances,1,11162.67,0.12,9823.15,8238.35,1584.8
500297,2023-01-15,10725,North,Chandigarh,Online,UPI,1007,Air Purifier,Home Appliances,1,12236.69,0.07,11380.12,9525.7,1854.42
500298,2023-01-15,10159,North,Chandigarh,Online,Credit Card,1005,Tablet,Electronics,1,37603.58,0.13,32715.11,27425.45,5289.66
500299,2023-01-15,10775,South,Bengaluru,Retail Store,Net Banking,1011,Power Bank,Accessories,1,2141.95,0.14,1842.08,1485.72,356.36
500300,2023-01-15,10990,South,Chennai,Online,Net Banking,1008,Microwave,Home Appliances,1,13668.65,0.11,12165.1,10050.58,2114.52
500301,2023-01-15,10389,North,Delhi,Online,UPI,1004,Smartwatch,Electronics,1,22704.74,0.08,20888.36,18824.82,2063.54
500302,2023-01-15,10611,North,Delhi,Online,Cash,1006,Mixer Grinder,Home Appliances,3,11491.65,0.08,31716.95,26664.6,5052.35
500303,2023-01-15,10217,West,Ahmedabad,Online,Net Banking,1015,Keyboard,Accessories,2,2234.28,0.06,4200.45,2752.96,1447.49
500304,2023-01-15,10522,East,Guwahati,Retail Store,Debit Card,1003,Earbuds,Electronics,1,31757.78,0.13,27629.27,26853.94,775.33
500305,2023-01-15,10870,West,Ahmedabad,Distributor,UPI,1012,Bluetooth Speaker,Accessories,1,3344.68,0.05,3177.45,2608.53,568.92
500306,2023-01-15,11036,South,Hyderabad,Online,UPI,1014,Phone Case,Accessories,4,2762.42,0.1,9944.71,6635.52,3309.19
500307,2023-01-16,10161,West,Surat,Online,Net Banking,1015,Keyboard,Accessories,3,2502.5,0.14,6456.45,5580.51,875.94
500308,2023-01-16,10487,South,Kochi,Retail Store,Debit Card,1005,Tablet,Electronics,1,32526.23,0.0,32526.23,25089.66,7436.57
500309,2023-01-16,11067,South,Hyderabad,Retail Store,UPI,1011,Power Bank,Accessories,2,1673.53,0.06,3146.24,2075.42,1070.82
500310,2023-01-16,10110,North,Jaipur,Online,Credit Card,1003,Earbuds,Electronics,1,23399.8,0.02,22931.8,18347.14,4584.66
500311,2023-01-16,10118,South,Kochi,Retail Store,UPI,1013,Charging Cable,Accessories,2,2322.84,0.07,4320.48,3221.44,1099.04
500312,2023-01-16,10744,West,Ahmedabad,Online,UPI,1011,Power Bank,Accessories,1,2138.99,0.12,1882.31,1312.8,569.51
500313,2023-01-16,10011,North,Jaipur,Online,UPI,1014,Phone Case,Accessories,2,2746.43,0.03,5328.07,3516.46,1811.61
500314,2023-01-16,10775,North,Chandigarh,Retail Store,Credit Card,1001,Smartphone,Electronics,1,27490.55,0.11,24466.59,21747.92,2718.67
500315,2023-01-16,11102,West,Mumbai,Online,UPI,1004,Smartwatch,Electronics,1,27184.49,0.08,25009.73,21704.85,3304.88
500316,2023-01-16,10232,North,Lucknow,Online,Cash,1013,Charging Cable,Accessories,1,2012.53,0.08,1851.53,1556.29,295.24
500317,2023-01-16,10266,North,Jaipur,Online,UPI,1002,Laptop,Electronics,1,33971.51,0.1,30574.36,27013.42,3560.94
500318,2023-01-16,10215,West,Surat,Retail Store,Credit Card,1015,Keyboard,Accessories,4,1297.99,0.11,4620.84,3437.76,1183.08
500319,2023-01-16,10014,East,Kolkata,Retail Store,Debit Card,1010,Water Purifier,Home Appliances,1,8732.76,0.06,8208.79,7200.43,1008.36
500320,2023-01-16,10002,South,Bengaluru,Retail Store,UPI,1015,Keyboard,Accessories,2,2504.92,0.04,4809.45,3420.42,1389.03
500321,2023-01-16,10862,North,Delhi,Online,Net Banking,1010,Water Purifier,Home Appliances,1,9483.93,0.09,8630.38,7865.48,764.9
500322,2023-01-16,11162,North,Jaipur,Online,Debit Card,1011,Power Bank,Accessories,2,445.67,0.07,828.95,687.72,141.23
500323,2023-01-16,10124,South,Bengaluru,Retail Store,UPI,1007,Air Purifier,Home Appliances,2,12488.23,0.07,23228.11,18100.8,5127.31
500324,2023-01-17,10092,South,Kochi,Online,UPI,1008,Microwave,Home Appliances,2,16457.6,0.06,30940.29,27149.18,3791.11
500325,2023-01-17,10169,South,Hyderabad,Retail Store,Debit Card,1002,Laptop,Electronics,1,31262.04,0.0,31262.04,25779.24,5482.8
500326,2023-01-17,11196,South,Bengaluru,Online,Debit Card,1005,Tablet,Electronics,1,19086.98,0.03,18514.37,14742.01,3772.36
500327,2023-01-17,10979,North,Delhi,Online,Cash,1012,Bluetooth Speaker,Accessories,2,1995.68,0.1,3592.22,2763.18,829.04
500328,2023-01-17,10692,North,Jaipur,Distributor,Cash,1011,Power Bank,Accessories,1,880.08,0.12,774.47,652.8,121.67
500329,2023-01-17,10353,South,Kochi,Retail Store,Net Banking,1001,Smartphone,Electronics,1,19372.19,0.11,17241.25,16356.36,884.89
500330,2023-01-17,10402,East,Kolkata,Distributor,Credit Card,1006,Mixer Grinder,Home Appliances,2,17929.32,0.0,35858.64,27509.7,8348.94
500331,2023-01-17,10753,North,Chandigarh,Retail Store,Cash,1007,Air Purifier,Home Appliances,1,11432.64,0.12,10060.72,9162.66,898.06
500332,2023-01-17,10474,North,Delhi,Online,UPI,1003,Earbuds,Electronics,1,21989.31,0.07,20450.06,17650.5,2799.56
500333,2023-01-17,10432,North,Chandigarh,Retail Store,Credit Card,1014,Phone Case,Accessories,2,1608.23,0.13,2798.32,2407.4,390.92
500334,2023-01-17,10699,South,Kochi,Online,Cash,1002,Laptop,Electronics,1,31671.17,0.0,31671.17,24993.71,6677.46
500335,2023-01-17,10843,South,Hyderabad,Retail Store,UPI,1004,Smartwatch,Electronics,1,31964.87,0.06,30046.98,23230.38,6816.6
500336,2023-01-17,11135,North,Chandigarh,Retail Store,Credit Card,1010,Water Purifier,Home Appliances,3,13773.33,0.14,35535.19,33737.16,1798.03
500337,2023-01-17,10752,West,Pune,Online,UPI,1003,Earbuds,Electronics,1,29937.56,0.03,29039.43,23666.27,5373.16
500338,2023-01-17,10009,South,Chennai,Online,Debit Card,1010,Water Purifier,Home Appliances,4,13440.91,0.04,51613.09,41714.72,9898.37
500339,2023-01-17,10562,South,Hyderabad,Retail Store,UPI,1001,Smartphone,Electronics,1,31792.75,0.11,28295.55,23314.49,4981.06
500340,2023-01-17,10508,South,Hyderabad,Online,UPI,1004,Smartwatch,Electronics,1,23078.92,0.08,21232.61,16992.23,4240.38
500341,2023-01-17,10244,West,Mumbai,Online,UPI,1001,Smartphone,Electronics,1,22422.42,0.05,21301.3,18082.99,3218.31
500342,2023-01-17,11123,West,Ahmedabad,Retail Store,Debit Card,1012,Bluetooth Speaker,Accessories,2,2980.48,0.0,5960.96,3911.32,2049.64
500343,2023-01-17,10673,West,Surat,Distributor,UPI,1003,Earbuds,Electronics,1,22205.94,0.08,20429.46,18290.61,2138.85
500344,2023-01-17,10192,South,Kochi,Retail Store,Credit Card,1005,Tablet,Electronics,1,27144.87,0.16,22801.69,21452.47,1349.22
500345,2023-01-18,10451,North,Lucknow,Retail Store,Credit Card,1012,Bluetooth Speaker,Accessories,1,1402.16,0.06,1318.03,1059.69,258.34
500346,2023-01-18,11014,East,Bhubaneswar,Retail Store,Debit Card,1006,Mixer Grinder,Home Appliances,2,10051.82,0.11,17892.24,15705.64,2186.6
500347,2023-01-18,10516,West,Pune,Online,UPI,1015,Keyboard,Accessories,5,1263.87,0.05,6003.38,4259.9,1743.48
500348,2023-01-18,10558,East,Bhubaneswar,Retail Store,UPI,1007,Air Purifier,Home Appliances,2,9979.13,0.06,18760.76,14835.98,3924.78
500349,2023-01-18,10759,South,Hyderabad,Retail Store,Debit Card,1010,Water Purifier,Home Appliances,2,8443.61,0.1,15198.5,12739.44,2459.06
500350,2023-01-18,10680,West,Surat,Online,Credit Card,1002,Laptop,Electronics,1,15701.8,0.07,14602.67,13286.67,1316.0
500351,2023-01-18,10097,East,Bhubaneswar,Retail Store,UPI,1001,Smartphone,Electronics,1,19420.0,0.07,18060.6,15511.0,2549.6
500352,2023-01-18,10218,South,Kochi,Retail Store,Credit Card,1003,Earbuds,Electronics,1,19278.19,0.09,17543.15,15372.36,2170.79
500353,2023-01-18,10801,North,Jaipur,Online,Credit Card,1015,Keyboard,Accessories,2,1759.36,0.16,2955.72,2169.56,786.16
500354,2023-01-18,10099,East,Bhubaneswar,Online,Debit Card,1001,Smartphone,Electronics,1,30731.44,0.15,26121.72,23376.73,2744.99
500355,2023-01-18,10609,North,Jaipur,Retail Store,Cash,1005,Tablet,Electronics,1,23495.63,0.08,21615.98,18711.59,2904.39
500356,2023-01-18,11096,South,Hyderabad,Online,UPI,1012,Bluetooth Speaker,Accessories,6,1081.34,0.1,5839.24,4418.64,1420.6
500357,2023-01-18,10689,West,Pune,Retail Store,UPI,1005,Tablet,Electronics,1,24824.94,0.18,20356.45,20271.23,85.22
500358,2023-01-18,10914,North,Chandigarh,Online,Debit Card,1010,Water Purifier,Home Appliances,1,12782.67,0.08,11760.06,9799.89,1960.17
500359,2023-01-18,10756,East,Kolkata,Online,Debit Card,1001,Smartphone,Electronics,1,18296.04,0.1,16466.44,14728.67,1737.77
