customer_id,region,plan_type,contract_type,internet_service,tenure_months,monthly_charges,total_charges,auto_pay,support_tickets,partner,dependents,satisfaction_score,last_interaction_days,is_churn
20300,West,Basic,Quarterly,None,54,199.73,11321.88,No,0,Yes,No,1,3,0
20301,North,Premium,Quarterly,Fiber,33,336.73,11857.99,No,0,No,Yes,3,41,0
20302,South,Standard,Quarterly,DSL,26,252.42,6606.03,Yes,3,Yes,No,4,84,0
20303,East,Basic,Quarterly,Fiber,36,262.85,9392.28,No,1,No,No,3,62,0
20304,West,Standard,Monthly,Fiber,4,284.87,1027.96,No,0,No,No,3,21,1
20305,East,Basic,Monthly,Fiber,52,315.03,15124.97,No,0,Yes,No,4,39,0
20306,South,Basic,Monthly,DSL,2,216.3,408.77,Yes,2,No,No,3,9,0
20307,West,Standard,Annual,Fiber,8,304.17,2406.82,No,1,Yes,No,4,40,0
20308,East,Premium,Monthly,Fiber,7,319.36,2192.68,No,0,Yes,Yes,3,16,1
20309,South,Basic,Quarterly,DSL,36,206.08,6882.67,Yes,2,No,No,5,17,0
20310,West,Basic,Monthly,Fiber,34,270.82,9633.87,No,1,Yes,No,2,80,1
20311,South,Basic,Monthly,DSL,40,230.01,8955.56,Yes,2,Yes,No,3,8,0
20312,South,Standard,Monthly,None,19,229.44,4534.81,Yes,0,No,No,4,25,0
20313,West,Standard,Monthly,DSL,29,252.09,7384.25,Yes,2,No,Yes,3,69,0
20314,East,Standard,Monthly,None,39,222.87,8836.32,No,0,Yes,Yes,4,88,0
20315,West,Premium,Monthly,Fiber,6,324.11,2063.6,No,1,Yes,Yes,3,36,0
20316,South,Premium,Quarterly,Fiber,10,314.39,3042.38,Yes,0,Yes,No,5,6,0
20317,North,Standard,Monthly,DSL,41,264.14,11067.59,No,3,Yes,No,5,44,0
20318,West,Basic,Annual,Fiber,42,318.68,12616.61,No,1,Yes,No,4,42,0
20319,West,Basic,Monthly,DSL,5,209.76,1093.13,Yes,4,Yes,No,1,4,1
20320,North,Basic,Quarterly,DSL,59,251.61,15567.12,No,1,Yes,No,5,11,0
20321,North,Standard,Annual,DSL,24,231.11,5112.77,No,1,Yes,No,4,53,0
20322,West,Basic,Quarterly,Fiber,41,271.59,10623.72,Yes,2,Yes,Yes,3,27,0
20323,West,Standard,Monthly,Fiber,22,311.75,7133.8,Yes,0,Yes,No,4,74,0
20324,West,Basic,Monthly,DSL,26,253.79,7161.72,No,1,No,No,2,38,1
20325,East,Standard,Annual,Fiber,51,324.91,16865.91,No,0,Yes,No,3,54,0
20326,South,Premium,Quarterly,Fiber,37,360.57,12133.25,Yes,2,No,Yes,4,27,0
20327,East,Premium,Monthly,Fiber,45,331.78,15573.4,No,0,No,Yes,4,48,0
20328,South,Premium,Monthly,None,29,251.77,7655.44,Yes,0,Yes,No,5,36,1
20329,East,Standard,Monthly,Fiber,36,280.99,10580.98,No,0,Yes,No,2,21,0
20330,North,Basic,Quarterly,Fiber,20,276.31,5968.99,Yes,2,Yes,No,2,66,0
20331,South,Basic,Annual,Fiber,18,273.59,5114.7,No,3,No,Yes,4,69,1
20332,East,Premium,Quarterly,DSL,40,289.89,11213.62,Yes,1,Yes,Yes,3,62,0
20333,West,Basic,Monthly,Fiber,45,261.37,12524.65,Yes,1,No,No,3,13,1
20334,South,Standard,Monthly,Fiber,41,282.5,12678.16,No,0,Yes,No,2,77,1
20335,South,Standard,Quarterly,DSL,54,275.39,15483.64,Yes,1,No,No,4,31,0
20336,North,Standard,Monthly,DSL,56,225.86,11635.52,No,1,No,Yes,5,52,0
20337,West,Basic,Monthly,DSL,56,225.74,12948.27,Yes,2,No,No,4,83,0
20338,North,Standard,Annual,DSL,15,254.59,3454.55,Yes,1,Yes,Yes,3,53,0
20339,North,Standard,Monthly,Fiber,15,304.32,4257.83,Yes,1,Yes,Yes,5,6,0
20340,East,Basic,Monthly,DSL,24,202.48,5162.51,No,1,Yes,No,3,69,0
20341,South,Basic,Monthly,DSL,29,236.12,6313.18,Yes,3,No,Yes,4,2,0
20342,East,Basic,Quarterly,Fiber,54,295.65,15451.93,Yes,1,No,No,4,9,0
20343,West,Standard,Monthly,Fiber,17,288.53,5143.13,No,3,No,Yes,2,4,0
20344,West,Standard,Monthly,DSL,49,294.62,14098.19,No,2,Yes,Yes,4,0,0
20345,South,Premium,Monthly,Fiber,47,294.86,12552.27,Yes,1,Yes,Yes,3,5,0
20346,South,Premium,Monthly,Fiber,25,345.78,8962.76,No,0,No,No,4,10,1
20347,West,Basic,Quarterly,DSL,16,234.15,3481.96,No,1,No,No,3,53,0
20348,West,Basic,Monthly,Fiber,50,265.13,13834.56,Yes,2,No,No,3,31,0
20349,West,Standard,Monthly,Fiber,17,275.22,4706.74,Yes,1,No,No,4,6,0
20350,South,Basic,Monthly,None,47,194.34,8588.05,Yes,0,No,Yes,3,47,0
20351,South,Basic,Monthly,None,47,206.22,8799.47,No,2,Yes,No,4,34,0
20352,East,Premium,Monthly,Fiber,21,333.17,6377.24,Yes,0,Yes,No,3,57,0
20353,West,Standard,Quarterly,DSL,44,264.54,12308.99,No,3,Yes,Yes,3,47,0
20354,West,Standard,Monthly,Fiber,48,279.19,13547.14,No,2,No,Yes,4,31,1
20355,West,Standard,Monthly,Fiber,27,294.47,7554.81,Yes,2,No,No,2,14,0
20356,West,Basic,Monthly,Fiber,54,279.09,16441.27,Yes,2,Yes,No,2,56,0
20357,North,Premium,Monthly,None,5,265.58,1265.22,Yes,0,No,Yes,3,84,0
20358,West,Standard,Annual,DSL,22,243.1,5651.19,No,2,No,Yes,4,54,0
20359,East,Basic,Annual,DSL,33,256.62,8041.7,No,1,Yes,No,4,7,0
20360,South,Standard,Annual,DSL,40,223.72,9435.83,No,1,Yes,No,2,45,0
20361,North,Basic,Monthly,Fiber,2,305.62,635.05,No,1,Yes,No,3,51,0
20362,North,Premium,Monthly,None,35,277.61,10641.36,No,1,No,No,3,87,0
20363,North,Standard,Monthly,Fiber,43,313.25,14130.46,No,3,Yes,No,3,44,1
20364,South,Premium,Annual,None,19,253.96,4501.76,Yes,0,Yes,Yes,4,7,0
20365,West,Basic,Monthly,DSL,40,254.04,10101.85,Yes,2,No,No,3,49,0
20366,East,Premium,Monthly,DSL,27,296.84,7955.23,No,1,No,Yes,4,61,0
20367,South,Standard,Monthly,Fiber,40,288.17,10956.86,Yes,1,Yes,No,5,6,0
20368,South,Premium,Monthly,None,36,244.72,8918.3,Yes,1,No,Yes,4,62,0
20369,North,Basic,Monthly,DSL,59,226.91,13013.66,No,0,No,No,3,85,0
20370,West,Basic,Monthly,DSL,39,257.12,10169.8,Yes,0,Yes,Yes,4,23,0
20371,South,Premium,Monthly,DSL,2,256.52,543.52,Yes,3,Yes,No,2,82,0
20372,East,Basic,Monthly,Fiber,41,244.95,9451.6,Yes,1,No,No,5,15,0
20373,North,Basic,Monthly,Fiber,53,282.55,14337.76,No,0,Yes,Yes,1,28,0
20374,West,Basic,Monthly,Fiber,18,271.17,5151.98,No,0,No,Yes,3,47,0
20375,West,Standard,Monthly,Fiber,46,313.01,13851.7,No,2,Yes,Yes,4,62,0
20376,North,Premium,Annual,DSL,23,262.48,6221.6,No,4,Yes,No,5,36,0
20377,West,Standard,Annual,Fiber,54,276.55,15054.05,No,1,Yes,No,3,60,0
20378,North,Premium,Monthly,Fiber,26,346.93,9054.96,No,0,No,Yes,3,39,0
20379,West,Premium,Monthly,DSL,11,277.5,2862.12,No,0,No,Yes,5,64,0
20380,South,Standard,Monthly,DSL,48,257.74,11743.83,No,2,Yes,Yes,3,20,0
20381,West,Standard,Quarterly,Fiber,1,329.22,326.21,No,0,Yes,No,5,64,0
20382,South,Basic,Quarterly,Fiber,36,278.82,9887.05,No,2,No,Yes,5,16,0
20383,West,Standard,Monthly,Fiber,50,303.23,15297.21,No,0,No,Yes,3,65,0
20384,North,Standard,Monthly,DSL,20,244.02,5130.01,No,1,Yes,No,4,2,0
20385,North,Premium,Monthly,DSL,31,291.91,9354.27,No,0,No,No,4,37,1
20386,South,Basic,Monthly,None,8,182.47,1457.38,No,0,No,No,3,68,0
20387,North,Premium,Annual,Fiber,40,308.17,11643.31,Yes,1,Yes,Yes,4,27,0
20388,West,Basic,Monthly,Fiber,24,304.08,6843.6,No,1,Yes,Yes,3,69,0
20389,East,Standard,Monthly,Fiber,54,284.56,14585.27,No,2,No,Yes,4,87,0
20390,East,Standard,Monthly,Fiber,20,292.24,6041.74,Yes,4,No,Yes,5,51,0
20391,South,Basic,Monthly,None,55,190.14,10148.71,No,0,Yes,No,4,25,0
20392,West,Basic,Monthly,DSL,15,222.11,3516.77,Yes,0,No,Yes,4,41,1
20393,South,Basic,Annual,Fiber,30,289.28,9008.04,Yes,1,Yes,No,2,58,0
20394,South,Basic,Annual,DSL,20,210.64,4560.98,No,2,Yes,No,4,42,0
20395,South,Basic,Monthly,DSL,38,236.18,8086.16,No,1,Yes,Yes,5,9,0
20396,South,Basic,Monthly,Fiber,2,249.74,507.69,No,2,Yes,No,2,64,0
20397,West,Basic,Monthly,Fiber,6,258.32,1595.27,Yes,1,No,No,2,54,0
20398,South,Standard,Annual,Fiber,42,301.03,12703.15,Yes,0,Yes,No,3,81,0
20399,East,Premium,Quarterly,DSL,18,304.1,5940.38,No,1,No,No,3,3,0
20400,East,Standard,Monthly,DSL,36,225.25,8474.94,Yes,1,No,No,2,16,1
20401,North,Basic,Quarterly,DSL,14,247.54,3350.93,Yes,0,Yes,No,3,77,0
20402,West,Standard,Monthly,DSL,26,231.33,6004.27,No,1,No,Yes,1,25,0
20403,West,Basic,Monthly,None,34,216.14,7128.36,No,1,No,No,4,12,0
20404,South,Premium,Monthly,Fiber,54,337.65,17857.64,No,2,No,No,5,55,0
20405,West,Basic,Monthly,Fiber,30,276.64,8966.4,Yes,1,Yes,No,4,75,0
20406,East,Standard,Monthly,DSL,7,251.7,1876.39,Yes,1,Yes,No,4,0,0
20407,East,Standard,Monthly,Fiber,59,307.34,17024.29,Yes,0,No,No,5,27,0
20408,North,Standard,Quarterly,DSL,30,264.41,7957.05,Yes,1,No,Yes,4,10,1
20409,North,Basic,Quarterly,Fiber,18,297.12,5283.37,No,1,Yes,No,3,34,0
20410,West,Premium,Monthly,DSL,22,262.72,5706.48,Yes,1,Yes,No,3,46,0
20411,South,Standard,Annual,Fiber,17,320.71,5154.45,Yes,2,No,No,2,37,0
20412,North,Standard,Monthly,DSL,31,252.87,8495.38,No,1,Yes,No,4,0,0
20413,South,Basic,Monthly,Fiber,56,322.49,17748.07,Yes,5,Yes,Yes,4,85,0
20414,East,Basic,Annual,Fiber,17,271.41,5013.74,No,2,No,No,2,62,1
20415,West,Standard,Monthly,DSL,31,227.07,7158.06,Yes,2,No,Yes,4,29,0
20416,South,Basic,Monthly,Fiber,13,304.32,3791.11,No,1,Yes,No,3,80,1
20417,South,Standard,Monthly,Fiber,27,296.46,7672.08,Yes,4,No,Yes,4,25,0
20418,North,Basic,Monthly,Fiber,20,270.9,5924.53,Yes,2,Yes,Yes,5,46,0
20419,South,Basic,Monthly,Fiber,17,243.01,4537.51,Yes,2,No,Yes,1,37,0
20420,East,Basic,Monthly,Fiber,29,312.29,9362.5,No,2,No,Yes,4,70,0
20421,East,Basic,Monthly,Fiber,39,291.62,11173.67,No,2,No,No,3,76,0
20422,West,Basic,Monthly,DSL,35,200.81,6365.18,Yes,3,No,No,5,89,0
20423,North,Standard,Quarterly,Fiber,8,298.18,2252.15,No,0,No,No,3,13,0
20424,North,Standard,Monthly,DSL,43,266.68,10391.44,Yes,2,No,No,2,46,0
20425,North,Premium,Annual,Fiber,38,330.04,13438.69,Yes,0,Yes,No,3,59,0
20426,East,Standard,Monthly,None,15,222.97,3514.71,Yes,0,No,No,3,16,0
20427,South,Standard,Monthly,Fiber,50,264.35,12614.18,No,0,Yes,Yes,4,63,0
20428,South,Basic,Monthly,Fiber,1,275.36,301.79,Yes,0,No,No,3,61,1
20429,West,Basic,Monthly,DSL,33,240.84,7926.58,Yes,1,No,No,3,89,0
20430,East,Premium,Quarterly,Fiber,3,357.42,1077.08,No,4,Yes,No,3,37,1
20431,East,Basic,Quarterly,Fiber,39,273.52,10697.52,Yes,1,No,No,5,26,0
20432,West,Basic,Quarterly,Fiber,38,289.53,11616.2,No,0,Yes,No,3,16,0
20433,North,Premium,Quarterly,DSL,48,287.63,13086.71,No,1,Yes,No,3,12,0
20434,West,Basic,Quarterly,DSL,15,234.91,3741.62,Yes,2,Yes,Yes,2,86,0
20435,North,Premium,Annual,Fiber,42,307.87,12774.92,Yes,3,No,No,5,62,0
20436,East,Basic,Monthly,Fiber,18,221.66,4346.2,No,0,Yes,Yes,3,15,0
20437,South,Standard,Monthly,Fiber,38,296.32,10914.03,Yes,0,Yes,No,2,32,0
20438,West,Basic,Quarterly,DSL,31,271.37,8117.97,No,1,No,No,3,42,0
20439,West,Basic,Monthly,DSL,20,261.06,5707.59,Yes,3,Yes,No,3,20,1
20440,West,Standard,Monthly,Fiber,59,270.92,14880.41,Yes,0,Yes,No,2,50,0
20441,East,Standard,Annual,None,7,217.46,1671.43,Yes,2,No,Yes,3,51,0
20442,North,Basic,Quarterly,Fiber,37,271.43,10792.34,Yes,5,Yes,Yes,3,74,0
20443,West,Standard,Monthly,DSL,27,230.48,5946.62,Yes,3,Yes,No,4,5,0
20444,North,Standard,Monthly,DSL,8,264.71,2301.22,Yes,0,No,No,5,40,0
20445,West,Standard,Monthly,Fiber,14,304.89,4217.57,No,3,No,No,2,47,1
20446,South,Basic,Monthly,Fiber,50,267.18,13756.15,Yes,1,No,No,3,72,0
20447,West,Standard,Quarterly,DSL,15,240.38,3356.33,Yes,2,Yes,Yes,2,79,0
20448,North,Basic,Annual,DSL,7,217.12,1452.84,Yes,3,No,No,4,29,0
20449,East,Standard,Monthly,Fiber,33,293.4,9512.5,Yes,2,Yes,No,5,87,0
20450,South,Basic,Quarterly,None,52,219.26,10593.81,Yes,0,Yes,No,4,70,0
20451,East,Standard,Monthly,DSL,34,285.41,9158.08,Yes,1,No,Yes,4,85,1
20452,East,Standard,Monthly,Fiber,4,296.65,1243.67,Yes,3,No,No,2,1,0
20453,South,Basic,Monthly,DSL,1,206.09,208.86,No,1,No,No,4,88,0
20454,North,Standard,Quarterly,Fiber,41,277.61,12226.98,Yes,1,Yes,Yes,1,43,0
20455,West,Premium,Monthly,Fiber,14,320.89,4907.55,Yes,3,No,No,4,33,0
20456,East,Premium,Monthly,DSL,31,251.08,8081.94,No,3,No,No,3,77,0
20457,West,Basic,Quarterly,None,38,207.53,7907.36,Yes,0,Yes,No,2,53,0
20458,North,Standard,Annual,Fiber,50,322.78,16420.08,Yes,0,No,Yes,2,69,0
20459,North,Standard,Monthly,DSL,53,271.72,14697.73,Yes,2,No,Yes,2,85,0
20460,North,Standard,Monthly,Fiber,20,322.13,5829.52,Yes,1,Yes,Yes,3,83,0
20461,South,Basic,Quarterly,DSL,3,247.58,781.22,No,1,Yes,No,1,80,0
20462,South,Standard,Quarterly,Fiber,35,309.32,11628.07,Yes,1,No,Yes,4,69,0
20463,East,Premium,Quarterly,Fiber,46,305.67,13040.46,Yes,4,Yes,Yes,3,18,0
20464,North,Standard,Annual,DSL,33,245.2,7815.9,No,0,No,Yes,1,10,0
20465,East,Premium,Monthly,Fiber,15,342.17,5331.02,Yes,0,Yes,Yes,4,55,1
20466,South,Premium,Monthly,Fiber,3,345.21,1083.16,Yes,1,No,Yes,1,58,0
20467,South,Standard,Monthly,None,28,216.38,6434.44,No,0,Yes,Yes,3,86,0
20468,South,Premium,Annual,DSL,27,286.84,7550.31,Yes,5,No,Yes,4,41,0
20469,East,Basic,Quarterly,Fiber,47,249.52,10772.43,No,1,Yes,No,2,47,0
20470,East,Basic,Monthly,None,47,190.29,9397.1,No,1,Yes,Yes,4,20,0
20471,North,Basic,Quarterly,Fiber,33,308.51,10762.88,No,1,Yes,Yes,4,31,0
20472,West,Premium,Quarterly,Fiber,19,329.51,6699.24,No,3,Yes,No,3,4,0
20473,West,Standard,Monthly,Fiber,56,294.59,16612.6,Yes,1,No,Yes,4,8,0
20474,North,Premium,Monthly,DSL,58,288.51,16683.0,Yes,0,No,No,3,55,0
20475,East,Basic,Quarterly,Fiber,33,290.3,10074.62,Yes,0,No,Yes,1,33,0
20476,West,Premium,Monthly,DSL,31,280.1,7850.94,Yes,0,No,No,5,39,0
20477,North,Basic,Monthly,None,4,204.52,829.1,Yes,0,Yes,No,5,81,0
20478,West,Standard,Monthly,Fiber,32,302.41,9649.77,Yes,2,Yes,No,2,81,0
20479,West,Basic,Quarterly,DSL,42,233.61,8963.35,No,2,Yes,No,4,35,0
20480,East,Premium,Monthly,Fiber,28,307.1,7946.82,No,2,Yes,No,1,36,1
20481,East,Standard,Monthly,Fiber,56,332.1,18320.91,No,2,Yes,No,5,84,0
20482,North,Standard,Annual,DSL,16,239.91,4004.31,No,1,Yes,No,3,10,0
20483,East,Standard,Monthly,Fiber,49,351.41,15857.71,No,1,No,Yes,3,2,0
20484,East,Premium,Monthly,DSL,43,306.45,14452.7,Yes,2,No,No,3,28,0
20485,North,Premium,Monthly,DSL,28,303.13,7817.12,Yes,2,Yes,No,3,81,0
20486,West,Standard,Monthly,DSL,15,262.22,3936.35,Yes,1,Yes,No,5,78,0
20487,South,Standard,Quarterly,DSL,48,270.97,12077.44,Yes,3,No,No,2,23,0
20488,North,Standard,Quarterly,None,22,230.2,5154.38,No,1,Yes,Yes,2,21,0
20489,West,Basic,Quarterly,None,31,204.0,6613.86,Yes,0,Yes,No,3,56,0
20490,South,Basic,Annual,Fiber,60,265.61,15478.01,No,1,No,No,2,62,0
20491,South,Standard,Monthly,Fiber,21,286.11,5610.08,Yes,1,No,Yes,2,60,0
20492,South,Basic,Monthly,None,32,187.96,5644.93,Yes,1,Yes,No,4,79,1
20493,West,Standard,Monthly,DSL,7,230.08,1455.63,No,2,No,No,3,47,0
20494,North,Basic,Quarterly,Fiber,33,274.52,8476.52,Yes,0,Yes,No,3,56,1
20495,South,Basic,Monthly,None,8,203.93,1737.21,No,3,No,No,4,59,1
20496,West,Basic,Quarterly,Fiber,14,292.93,4077.71,Yes,1,Yes,Yes,4,36,1
20497,West,Basic,Annual,Fiber,57,322.0,17743.76,No,0,Yes,Yes,4,51,0
20498,East,Standard,Monthly,Fiber,25,293.41,6607.71,Yes,2,Yes,No,4,18,0
20499,West,Basic,Annual,DSL,32,238.02,7899.62,Yes,2,No,No,4,68,0
20500,West,Standard,Monthly,Fiber,28,334.51,10152.97,No,2,Yes,Yes,1,74,0
20501,East,Basic,Quarterly,Fiber,2,234.5,487.37,No,2,No,Yes,3,32,0
20502,South,Standard,Quarterly,DSL,17,198.95,3651.43,Yes,0,Yes,No,3,60,0
20503,West,Basic,Monthly,DSL,27,255.4,7394.33,Yes,0,No,Yes,2,42,0
20504,West,Premium,Quarterly,DSL,2,295.04,645.57,Yes,1,No,Yes,4,50,0
20505,South,Standard,Monthly,Fiber,8,286.22,2082.2,No,3,No,No,5,14,0
20506,West,Premium,Monthly,DSL,38,301.69,11061.33,Yes,1,No,No,3,0,0
20507,West,Basic,Monthly,Fiber,20,290.1,6109.83,Yes,2,No,No,3,16,0
20508,East,Premium,Monthly,Fiber,49,327.75,16402.84,Yes,3,No,No,4,66,1
20509,East,Basic,Annual,DSL,37,240.02,8362.57,No,0,No,Yes,4,79,0
20510,North,Standard,Monthly,Fiber,57,307.44,16351.63,Yes,0,No,No,3,78,0
20511,West,Basic,Monthly,DSL,21,221.4,4194.99,No,0,No,No,4,1,0
20512,North,Basic,Monthly,Fiber,26,322.19,7584.94,Yes,0,No,Yes,4,84,0
20513,West,Standard,Monthly,Fiber,31,322.83,10785.31,Yes,0,Yes,No,5,18,0
20514,East,Premium,Quarterly,DSL,20,275.35,5001.6,Yes,2,No,Yes,3,35,0
20515,South,Basic,Monthly,DSL,6,201.83,1113.41,Yes,1,Yes,Yes,2,49,0
20516,North,Standard,Monthly,Fiber,50,293.93,15104.85,No,1,Yes,No,4,48,0
20517,South,Premium,Monthly,Fiber,15,298.31,4197.65,No,3,No,Yes,4,68,0
20518,North,Standard,Monthly,DSL,57,259.44,14858.95,Yes,3,Yes,No,4,56,0
20519,South,Standard,Monthly,Fiber,1,297.07,290.48,Yes,0,Yes,Yes,3,59,0
20520,South,Standard,Quarterly,DSL,26,263.1,6823.4,Yes,2,Yes,Yes,2,59,0
20521,South,Standard,Monthly,DSL,29,218.53,5719.56,No,0,Yes,No,5,55,0
20522,North,Premium,Annual,DSL,2,298.68,604.12,No,0,Yes,No,3,14,0
20523,South,Basic,Monthly,DSL,22,219.17,5268.92,Yes,1,Yes,No,5,6,0
20524,East,Premium,Quarterly,DSL,60,276.31,16810.41,No,1,No,Yes,3,41,0
20525,East,Standard,Monthly,Fiber,29,289.03,7820.79,Yes,2,Yes,No,2,7,0
20526,North,Basic,Monthly,Fiber,9,266.45,2424.35,No,2,No,No,4,18,0
20527,East,Premium,Quarterly,DSL,41,275.38,11464.15,Yes,3,No,No,4,50,0
20528,North,Basic,Quarterly,DSL,21,225.23,4994.68,No,2,No,No,4,1,0
20529,South,Basic,Annual,DSL,55,215.62,12196.78,Yes,2,Yes,No,4,10,0
20530,North,Standard,Monthly,Fiber,57,298.41,15773.28,No,3,Yes,No,3,10,0
20531,North,Basic,Monthly,Fiber,32,327.29,11139.95,Yes,2,Yes,No,3,73,0
20532,West,Premium,Quarterly,Fiber,32,319.64,9260.3,No,1,No,No,4,37,1
20533,South,Basic,Quarterly,Fiber,47,275.47,13804.75,No,2,No,Yes,2,45,0
20534,North,Basic,Quarterly,DSL,44,233.6,9541.15,Yes,3,Yes,Yes,4,36,0
20535,South,Basic,Monthly,Fiber,40,275.81,11591.48,Yes,3,No,No,3,59,0
20536,West,Premium,Monthly,None,26,206.95,4974.64,No,1,Yes,Yes,5,81,0
20537,South,Basic,Quarterly,Fiber,48,272.58,13424.5,Yes,0,Yes,No,5,23,0
20538,North,Standard,Monthly,DSL,13,260.72,3322.87,No,2,Yes,Yes,5,35,0
20539,North,Basic,Monthly,DSL,3,232.24,752.37,No,0,Yes,Yes,2,27,0
20540,South,Basic,Quarterly,DSL,32,214.87,6874.09,No,3,Yes,Yes,3,26,0
20541,North,Standard,Monthly,DSL,33,249.99,8135.97,Yes,1,Yes,Yes,4,50,0
20542,West,Standard,Monthly,DSL,33,254.05,8844.53,No,0,Yes,Yes,3,8,1
20543,East,Standard,Monthly,DSL,42,262.12,10523.31,Yes,2,No,No,5,23,0
20544,West,Premium,Monthly,Fiber,42,318.61,12818.8,No,1,Yes,Yes,3,0,0
20545,East,Basic,Quarterly,Fiber,13,286.64,3763.22,Yes,2,Yes,No,2,61,0
20546,North,Premium,Quarterly,Fiber,43,315.09,14419.85,No,0,No,No,4,1,0
20547,West,Basic,Annual,None,6,222.8,1310.48,Yes,0,Yes,No,4,50,0
20548,North,Basic,Monthly,DSL,4,211.81,799.32,No,1,Yes,No,5,36,0
20549,East,Standard,Monthly,Fiber,38,296.47,12092.74,Yes,0,Yes,No,4,0,0
20550,South,Standard,Monthly,Fiber,6,351.58,2250.07,No,1,Yes,Yes,3,55,0
20551,East,Standard,Monthly,Fiber,51,326.12,18100.57,No,2,No,No,5,64,0
20552,North,Basic,Quarterly,Fiber,3,284.95,847.25,Yes,2,No,Yes,5,78,0
20553,West,Standard,Monthly,Fiber,27,323.09,8857.81,No,0,Yes,No,4,61,0
20554,West,Basic,Annual,None,40,202.11,8174.51,No,2,Yes,Yes,3,80,0
20555,North,Basic,Monthly,DSL,20,265.17,5669.45,Yes,1,Yes,No,3,65,0
20556,North,Basic,Quarterly,Fiber,18,281.19,5086.96,No,1,No,No,3,78,0
20557,East,Premium,Monthly,Fiber,20,334.45,6137.76,No,2,No,Yes,3,30,0
20558,East,Standard,Monthly,None,30,208.42,5740.97,No,0,No,No,2,52,0
20559,South,Basic,Quarterly,Fiber,10,310.99,2926.69,Yes,2,Yes,No,4,48,0
20560,East,Basic,Monthly,DSL,52,236.19,11058.52,No,0,Yes,No,2,59,0
20561,West,Basic,Monthly,Fiber,23,287.03,6383.41,Yes,1,Yes,No,1,77,0
20562,South,Basic,Monthly,Fiber,47,294.87,14475.65,No,2,No,Yes,2,54,1
20563,North,Standard,Monthly,DSL,3,244.92,744.12,No,2,No,No,4,45,1
20564,West,Basic,Monthly,DSL,52,264.26,12557.47,Yes,0,No,No,4,82,0
20565,North,Basic,Quarterly,None,50,230.0,11219.26,Yes,1,No,No,3,54,0
20566,East,Basic,Annual,DSL,58,242.14,12898.71,Yes,0,No,Yes,3,80,0
20567,West,Standard,Monthly,DSL,9,271.6,2558.12,Yes,0,No,Yes,3,34,0
20568,West,Standard,Monthly,Fiber,49,317.31,15618.58,Yes,0,Yes,No,3,16,0
20569,North,Standard,Monthly,DSL,19,228.08,4677.92,Yes,3,No,Yes,3,82,0
20570,East,Standard,Monthly,None,36,215.7,7257.02,Yes,2,No,No,5,74,1
20571,East,Basic,Quarterly,DSL,40,244.75,8841.55,No,0,No,No,4,58,0
20572,South,Basic,Monthly,DSL,27,247.52,6572.78,No,0,Yes,No,3,37,0
20573,West,Basic,Monthly,Fiber,42,300.01,12196.8,Yes,1,Yes,No,3,75,0
20574,South,Premium,Monthly,Fiber,28,309.72,8364.97,Yes,1,Yes,No,4,68,0
20575,South,Basic,Quarterly,None,43,202.52,8142.16,No,1,No,No,4,7,0
20576,East,Basic,Quarterly,DSL,51,230.81,12199.4,Yes,1,Yes,No,3,75,0
20577,West,Premium,Monthly,DSL,8,310.52,2708.54,Yes,2,No,No,3,27,1
20578,North,Premium,Quarterly,DSL,42,276.14,11734.77,Yes,2,Yes,No,2,8,0
20579,East,Basic,Monthly,DSL,48,224.95,10162.68,No,0,No,Yes,5,18,0
20580,North,Premium,Quarterly,Fiber,8,359.13,2790.95,Yes,0,Yes,No,3,50,0
20581,North,Standard,Monthly,Fiber,18,273.49,4461.58,Yes,2,Yes,No,3,60,0
20582,West,Basic,Annual,Fiber,59,264.82,15326.63,Yes,2,No,No,4,77,0
20583,West,Basic,Quarterly,Fiber,21,297.45,6690.15,No,0,No,Yes,4,67,0
20584,North,Premium,Annual,Fiber,46,359.65,16415.8,Yes,0,No,Yes,4,59,0
20585,East,Basic,Monthly,None,13,212.43,2820.63,Yes,0,Yes,No,3,43,0
20586,North,Basic,Annual,Fiber,27,288.06,7117.79,No,0,Yes,No,4,70,0
20587,West,Basic,Quarterly,DSL,47,243.03,10528.42,Yes,2,Yes,No,4,2,0
20588,North,Standard,Monthly,DSL,60,239.38,14264.65,No,1,Yes,No,4,76,0
20589,North,Basic,Monthly,DSL,40,222.51,8064.24,No,0,Yes,Yes,1,2,0
20590,North,Premium,Monthly,DSL,53,303.16,16402.55,Yes,0,No,No,4,82,0
20591,South,Basic,Monthly,Fiber,16,292.04,4358.9,Yes,4,No,Yes,2,89,1
20592,South,Premium,Quarterly,Fiber,40,322.3,12628.74,Yes,3,Yes,No,2,32,0
20593,South,Basic,Quarterly,DSL,9,223.18,2051.31,No,0,No,Yes,1,36,0
20594,North,Basic,Monthly,Fiber,27,303.59,8990.91,Yes,2,Yes,No,3,16,1
20595,East,Standard,Quarterly,Fiber,17,310.8,5385.86,Yes,1,Yes,Yes,3,58,0
20596,South,Premium,Monthly,DSL,3,287.96,900.76,Yes,1,Yes,No,3,67,0
20597,East,Premium,Monthly,None,56,232.43,12073.1,No,2,No,No,4,27,0
20598,East,Basic,Quarterly,Fiber,53,263.71,14450.45,No,0,Yes,No,2,80,0
20599,East,Basic,Monthly,DSL,4,219.72,832.37,Yes,2,No,Yes,4,29,0
20600,East,Standard,Annual,Fiber,40,275.96,10323.34,Yes,1,Yes,No,4,80,0
